583: (5,7),(1,3),(5,7),(0,2),(4,6),(2,8),(0,4),(6,8),(1,3)
584: (5,7),(1,3),(5,7),(0,2),(4,8),(0,2),(4,6),(1,8),(3,6)
585: (5,7),(1,3),(5,7),(0,2),(4,8),(0,6),(2,4),(6,8),(1,3)
586: (5,7),(1,3),(5,7),(0,2),(4,8),(1,6),(3,8),(0,6),(2,4)
587: (5,7),(1,3),(5,7),(0,2),(4,8),(2,6),(0,4),(6,8),(1,3)
588: (5,7),(1,3),(5,7),(1,3),(6,8),(0,2),(4,6),(0,2),(4,8)
589: (5,7),(1,3),(5,7),(1,3),(6,8),(0,2),(4,6),(0,8),(2,4)
590: (5,7),(1,3),(5,7),(1,3),(6,8),(0,2),(4,6),(2,8),(0,4)
591: (5,7),(1,3),(5,7),(1,3),(6,8),(0,2),(4,8),(0,2),(4,6)
592: (5,7),(1,3),(5,7),(1,3),(6,8),(0,2),(4,8),(0,6),(2,4)
593: (5,7),(1,3),(5,7),(1,3),(6,8),(0,2),(4,8),(2,6),(0,4)
594: (5,7),(1,3),(5,7),(1,3),(6,8),(0,4),(2,6),(0,4),(2,8)
595: (5,7),(1,3),(5,7),(1,3),(6,8),(0,4),(2,6),(0,8),(2,4)
596: (5,7),(1,3),(5,7),(1,3),(6,8),(0,4),(2,6),(4,8),(0,2)
597: (5,7),(1,3),(5,7),(1,3),(6,8),(0,4),(2,8),(0,4),(2,6)
598: (5,7),(1,3),(5,7),(1,3),(6,8),(0,4),(2,8),(0,6),(2,4)
599: (5,7),(1,3),(5,7),(1,3),(6,8),(0,4),(2,8),(4,6),(0,2)
600: (5,7),(1,3),(5,7),(1,3),(6,8),(2,4),(0,6),(2,4),(0,8)
601: (5,7),(1,3),(5,7),(1,3),(6,8),(2,4),(0,6),(2,8),(0,4)
602: (5,7),(1,3),(5,7),(1,3),(6,8),(2,4),(0,6),(4,8),(0,2)
603: (5,7),(1,3),(5,7),(1,3),(6,8),(2,4),(0,8),(2,4),(0,6)
604: (5,7),(1,3),(5,7),(1,3),(6,8),(2,4),(0,8),(2,6),(0,4)
605: (5,7),(1,3),(5,7),(1,3),(6,8),(2,4),(0,8),(4,6),(0,2)
606: (5,7),(1,3),(5,8),(0,2),(4,7),(0,2),(4,6),(1,8),(3,6)
607: (5,7),(1,3),(5,8),(1,3),(6,8),(0,2),(4,6),(0,2),(4,7)
608: (5,7),(1,3),(5,8),(1,3),(6,8),(0,2),(4,7),(0,2),(4,6)
609: (5,7),(1,3),(5,8),(1,3),(6,8),(0,4),(2,6),(0,4),(2,7)
610: (5,7),(1,3),(5,8),(1,3),(6,8),(0,4),(2,7),(0,4),(2,6)
611: (5,7),(1,3),(5,8),(1,3),(6,8),(2,4),(0,6),(2,4),(0,7)
612: (5,7),(1,3),(5,8),(1,3),(6,8),(2,4),(0,7),(2,4),(0,6)
613: (5,7),(1,3),(6,8),(0,2),(4,6),(1,8),(3,5),(0,7),(2,4)
614: (5,7),(1,3),(6,8),(0,2),(4,7),(0,2),(4,6),(1,8),(3,5)
615: (5,7),(1,3),(6,8),(0,4),(2,6),(4,8),(0,2),(5,7),(1,3)
616: (5,7),(1,3),(6,8),(0,4),(2,8),(4,6),(0,2),(5,7),(1,3)
617: (5,7),(1,3),(6,8),(1,3),(5,7),(0,2),(4,6),(0,2),(4,8)
618: (5,7),(1,3),(6,8),(1,3),(5,7),(0,2),(4,6),(0,8),(2,4)
619: (5,7),(1,3),(6,8),(1,3),(5,7),(0,2),(4,6),(2,8),(0,4)
620: (5,7),(1,3),(6,8),(1,3),(5,7),(0,2),(4,8),(0,2),(4,6)
621: (5,7),(1,3),(6,8),(1,3),(5,7),(0,2),(4,8),(0,6),(2,4)
622: (5,7),(1,3),(6,8),(1,3),(5,7),(0,2),(4,8),(2,6),(0,4)
623: (5,7),(1,3),(6,8),(1,3),(5,8),(0,2),(4,6),(0,2),(4,7)
624: (5,7),(1,3),(6,8),(1,3),(5,8),(0,2),(4,7),(0,2),(4,6)
625: (5,7),(1,3),(6,8),(2,4),(0,6),(2,4),(0,7),(3,5),(1,8)
626: (5,7),(1,3),(6,8),(2,4),(0,6),(2,4),(0,8),(3,5),(1,7)
627: (5,7),(1,3),(6,8),(2,4),(0,6),(4,8),(0,2),(5,7),(1,3)
628: (5,7),(1,3),(6,8),(2,4),(0,7),(2,4),(0,6),(3,8),(1,5)
629: (5,7),(1,3),(6,8),(2,4),(0,7),(3,5),(1,8),(4,6),(0,2)
630: (5,7),(1,3),(6,8),(2,4),(0,8),(4,6),(0,2),(5,7),(1,3)
631: (5,8),(1,3),(5,7),(0,2),(4,7),(0,2),(4,6),(1,8),(3,6)
632: (5,8),(1,3),(5,7),(1,3),(6,8),(0,2),(4,6),(0,2),(4,7)
633: (5,8),(1,3),(5,7),(1,3),(6,8),(0,2),(4,7),(0,2),(4,6)
634: (5,8),(1,3),(5,7),(1,3),(6,8),(0,4),(2,6),(0,4),(2,7)
635: (5,8),(1,3),(5,7),(1,3),(6,8),(0,4),(2,7),(0,4),(2,6)
636: (5,8),(1,3),(5,7),(1,3),(6,8),(2,4),(0,6),(2,4),(0,7)
637: (5,8),(1,3),(5,7),(1,3),(6,8),(2,4),(0,7),(2,4),(0,6)
638: (5,8),(1,3),(6,8),(1,3),(5,7),(0,2),(4,6),(0,2),(4,7)
639: (5,8),(1,3),(6,8),(1,3),(5,7),(0,2),(4,7),(0,2),(4,6)
640: (5,8),(1,3),(6,8),(2,4),(0,6),(2,4),(0,7),(3,5),(1,7)
641: (6,8),(0,2),(4,6),(1,8),(3,5),(1,7),(3,5),(0,7),(2,4)
642: (6,8),(0,2),(4,7),(0,2),(4,6),(1,8),(3,5),(1,7),(3,5)
643: (6,8),(0,4),(2,6),(4,8),(0,2),(5,7),(1,3),(5,7),(1,3)
644: (6,8),(0,4),(2,8),(4,6),(0,2),(5,7),(1,3),(5,7),(1,3)
645: (6,8),(1,3),(5,7),(0,2),(4,6),(1,8),(3,5),(0,7),(2,4)
646: (6,8),(1,3),(5,7),(0,2),(4,7),(0,2),(4,6),(1,8),(3,5)
647: (6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,6),(0,2),(4,8)
648: (6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,6),(0,8),(2,4)
649: (6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,6),(2,8),(0,4)
650: (6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,8),(0,2),(4,6)
651: (6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,8),(0,6),(2,4)
652: (6,8),(1,3),(5,7),(1,3),(5,7),(0,2),(4,8),(2,6),(0,4)
653: (6,8),(1,3),(5,7),(1,3),(5,8),(0,2),(4,6),(0,2),(4,7)
654: (6,8),(1,3),(5,7),(1,3),(5,8),(0,2),(4,7),(0,2),(4,6)
655: (6,8),(1,3),(5,8),(1,3),(5,7),(0,2),(4,6),(0,2),(4,7)
656: (6,8),(1,3),(5,8),(1,3),(5,7),(0,2),(4,7),(0,2),(4,6)
657: (6,8),(2,4),(0,6),(2,4),(0,7),(3,5),(1,7),(3,5),(1,8)
658: (6,8),(2,4),(0,6),(2,4),(0,7),(3,5),(1,8),(3,5),(1,7)
659: (6,8),(2,4),(0,6),(2,4),(0,8),(3,5),(1,7),(3,5),(1,7)
660: (6,8),(2,4),(0,6),(4,8),(0,2),(5,7),(1,3),(5,7),(1,3)
661: (6,8),(2,4),(0,7),(2,4),(0,6),(3,8),(1,5),(3,7),(1,5)
662: (6,8),(2,4),(0,7),(3,5),(1,7),(3,5),(1,8),(4,6),(0,2)
663: (6,8),(2,4),(0,7),(3,5),(1,8),(4,6),(0,2),(5,7),(1,3)
664: (6,8),(2,4),(0,8),(4,6),(0,2),(5,7),(1,3),(5,7),(1,3)
